Names,label,clean_tweet
طرذش ةمات ضلبظإق,0,طرذش همات ضلبظاق
ذضجطل تمثآ متزيحذ,0,ذضجطل تمثا متزىحذ
مسجإأ ورمت صظغبءش,0,مسجاا ورمت صظغبءش
قتثخوي صغهإك جهنضم,0,قتثخوى صغهاك جهنضم
زحآكهب كدذن آزرق,0,زحاكهب كدذن ازرق
هنءة ءضظثي آىهوؤط,0,هنءه ءضظثى اىهوؤط
إذحا كسظذي هصءذاآ,0,اذحا كسظذى هصءذاا
زغاأءث مشلعءف جشندا,0,زغااءث مشلعءف جشندا
طثدهضى تكؤعىج ئتمغل,0,طثدهضى تكؤعىج ئتمغل
ءزمقي آحعأة ةشدم,0,ءزمقى احعاه هشدم
لسضذى نشقد ضكهئرت,0,لسضذى نشقد ضكهئرت
ضطلمي ثهوىطم ئطظن,0,ضطلمى ثهوىطم ئطظن
غىذيآ طنىم شؤيزءض,0,غىذىا طنىم شؤىزءض
ئيثط ضىسيآر تلهءثظ,0,ئىثط ضىسىار تلهءثظ
فقبثت وغيشك لصآدخة,0,فقبثت وغىشك لصادخه
ضغرد يربزفم ءئصىظض,0,ضغرد ىربزفم ءئصىظض
فمئنقؤ ءزخس ولسا,0,فمئنقؤ ءزخس ولسا
أخلصؤ ضسظخح يسإخجأ,0,اخلصؤ ضسظخح ىساخجا
هفضظ ىشكضذ خيوشحك,0,هفضظ ىشكضذ خىوشحك
عرلدس هسطئة نجذرد,0,عرلدس هسطئه نجذرد
صمآحغء ىحهقجك هغقن,0,صماحغء ىحهقجك هغقن
أذظلدئ تدمآ زةنرغ,0,اذظلدئ تدما زهنرغ
شنخظط طءشي ظدإىصر,0,شنخظط طءشى ظداىصر
مثذقة خعءس ؤفبآكل,0,مثذقه خعءس ؤفباكل
ىجزهة رهإوي ؤظشعف,0,ىجزهه رهاوى ؤظشعف
جمبإ ظمآذتأ ةسنصشت,0,جمبا ظماذتا هسنصشت
شضصيإ نغعرءح وماف,0,شضصىا نغعرءح وماف
أئنسة ملإوك ونمازئ,0,ائنسه ملاوك ونمازئ
معىطء إمبتف ثطرشض,0,معىطء امبتف ثطرشض
محىاغ خذضيآ يتقهل,0,محىاغ خذضىا ىتقهل
هزقشىث زحتعءض طرغب,0,هزقشىث زحتعءض طرغب
ىمكلشإ بآدهةخ لتدس,0,ىمكلشا بادههخ لتدس
ىئخث شءئوف ذيضك,0,ىئخث شءئوف ذىضك
ضظنؤ جلافح يسكىؤإ,0,ضظنؤ جلافح ىسكىؤا
شذىجسغ ؤإجط غيدآ,0,شذىجسغ ؤاجط غىدا
بوفع كغئاؤ خأسض,0,بوفع كغئاؤ خاسض
خوكآإه خكبآ مثدلهع,0,خوكااه خكبا مثدلهع
عظخف دظيؤ إدهذ,0,عظخف دظىؤ ادهذ
ودضسم وإغج طظخها,0,ودضسم واغج طظخها
ىةبء وثآذ طفؤهئ,0,ىهبء وثاذ طفؤهئ
زآدغ زسةهخأ ىوطرن,0,زادغ زسههخا ىوطرن
حآءرإ فصعيكج اطآصش,0,حاءرا فصعىكج اطاصش
زأذد ىإئة يذجكد,0,زاذد ىائه ىذجكد
ءكتفي ئجرش هبفون,0,ءكتفى ئجرش هبفون
هثطتء شرهإة أبةدء,0,هثطتء شرهاه ابهدء
قذظتخض ثءزدر اؤحوع,0,قذظتخض ثءزدر اؤحوع
ؤوخز قسجح ئثحأص,0,ؤوخز قسجح ئثحاص
يضنث آؤيإضه عنلاسء,0,ىضنث اؤىاضه عنلاسء
قحفضى جئند شئكذ,0,قحفضى جئند شئكذ
مذآئا ظشثأك ؤبضشجد,0,مذائا ظشثاك ؤبضشجد
تنسض ستيلك عهؤأاو,0,تنسض ستىلك عهؤااو
نفإط ضرإب كقرإئذ,0,نفاط ضراب كقرائذ
شمعض ثنحئ طضذص,0,شمعض ثنحئ طضذص
هآإقوة حموكق ظفهسق,0,هااقوه حموكق ظفهسق
ؤندأق ئذسث ىصرم,0,ؤنداق ئذسث ىصرم
اجإرت وحقشىغ صإبغخة,0,اجارت وحقشىغ صابغخه
غفحو دزقى دنيحف,0,غفحو دزقى دنىحف
آزيعئ شسصؤو قؤنأكغ,0,ازىعئ شسصؤو قؤناكغ
قحخظ ظدسف قوإظك,0,قحخظ ظدسف قواظك
نلزح طقثع أزاطخ,0,نلزح طقثع ازاطخ
قتهلرع أظلىفز هرأطوذ,0,قتهلرع اظلىفز هراطوذ
اإظحق ولؤكجص ليكآد,0,ااظحق ولؤكجص لىكاد
ظزطآ جحإق شارهجف,0,ظزطا جحاق شارهجف
غحدئ ظجوس ذزدصض,0,غحدئ ظجوس ذزدصض
بدغسى ءئزش ىطزءسي,0,بدغسى ءئزش ىطزءسى
ؤأآخطه ىبغةح يزنذةئ,0,ؤااخطه ىبغهح ىزنذهئ
خظغضفز عئطخه ثجبفغخ,0,خظغضفز عئطخه ثجبفغخ
مشؤق جئزا ىئتخ,0,مشؤق جئزا ىئتخ
قيدأ رىآتة مطعقن,0,قىدا رىاته مطعقن
صخغنءت أنرك ضلذةفد,0,صخغنءت انرك ضلذهفد
مإعطا مذشةن مآكق,0,ماعطا مذشهن ماكق
مكصأآ غعجي ىوخضإب,0,مكصاا غعجى ىوخضاب
كظما آليسمط آجفز,0,كظما الىسمط اجفز
هآكىعس طسأشيح خزرحق,0,هاكىعس طساشىح خزرحق
رىحلظ ةشمهكر لشكض,0,رىحلظ هشمهكر لشكض
ءزإكطش طاسحو ظإزمؤط,0,ءزاكطش طاسحو ظازمؤط
ىطمتذ سئبفي أىقد,0,ىطمتذ سئبفى اىقد
بدأك ثشإة ذاوثر,0,بداك ثشاه ذاوثر
شبتؤئ صسجآش ةجفصد,0,شبتؤئ صسجاش هجفصد
لغئي صزروبئ شإهدف,0,لغئى صزروبئ شاهدف
ضذإدق مجهإ ءوزطفغ,0,ضذادق مجها ءوزطفغ
زةأش صقبر كداطبأ,0,زهاش صقبر كداطبا
كتئظ تطهربع نءىسظ,0,كتئظ تطهربع نءىسظ
هةجك سصإأب خةغضأ,0,ههجك سصااب خهغضا
طنؤذضل يتعخشأ دثآمئة,0,طنؤذضل ىتعخشا دثامئه
يزشاثإ نكإزئخ يأعغر,0,ىزشاثا نكازئخ ىاعغر
ءضىح سبغظ رفةث,0,ءضىح سبغظ رفهث
ذغنهئ آجكس درظءبط,0,ذغنهئ اجكس درظءبط
بؤظذخط شثهمذ وإظئ,0,بؤظذخط شثهمذ واظئ
ءعيوتذ شتمأ ىنلفع,0,ءعىوتذ شتما ىنلفع
زقأظثذ ءعاؤآز سشغبإي,0,زقاظثذ ءعاؤاز سشغباى
نمئآثف ئلرؤ آئفك,0,نمئاثف ئلرؤ ائفك
غعأظئ غعوفل قجهس,0,غعاظئ غعوفل قجهس
شرذزمو ىؤءيد ءهةقظد,0,شرذزمو ىؤءىد ءههقظد
آإغظوة دكلآر ءكأوإ,0,ااغظوه دكلار ءكاوا
مقذفآ جقآل تمىثصء,0,مقذفا جقال تمىثصء
زمطي صزجض اظنةغ,0,زمطى صزجض اظنهغ
ثأقدخ تدإر ءعؤحه,0,ثاقدخ تدار ءعؤحه
وطنج احدضآ مءوؤث,0,وطنج احدضا مءوؤث
حزإرؤغ فتذر شأحكةو,0,حزارؤغ فتذر شاحكهو
إآهنلم ىشئطزض طةأزحق,0,ااهنلم ىشئطزض طهازحق
فطبظهل تثزذ تهود,0,فطبظهل تثزذ تهود
ثنتج يصازة حصنفوت,0,ثنتج ىصازه حصنفوت
عنذه هظعغ إكحثل,0,عنذه هظعغ اكحثل
جبهن نإيصد إئءقلخ,0,جبهن ناىصد ائءقلخ
ؤأثئ ؤقآش آسدز,0,ؤاثئ ؤقاش اسدز
سفخصتؤ لربطزي آةغظ,0,سفخصتؤ لربطزى اهغظ
صىهف حذآؤ شرآا,0,صىهف حذاؤ شراا
يعإتجط اقأفز ةئذمجإ,0,ىعاتجط اقافز هئذمجا
ذسفوض رتائن إياصؤح,0,ذسفوض رتائن اىاصؤح
شفآعؤ جءظثل آطصرح,0,شفاعؤ جءظثل اطصرح
ظبغف عغوطث حظاء,0,ظبغف عغوطث حظاء
طاةشظ نصأإف ذخحأآ,0,طاهشظ نصااف ذخحاا
ظضقبف هفسؤ كذدزاط,0,ظضقبف هفسؤ كذدزاط
ضزشي زاةكأد أصذتق,0,ضزشى زاهكاد اصذتق
جزابس طكةؤرإ اسخحه,0,جزابس طكهؤرا اسخحه
وشمغ غىرجئ شحنصه,0,وشمغ غىرجئ شحنصه
ءسهغخن تؤبىرص شإحدل,0,ءسهغخن تؤبىرص شاحدل
بلضشة رغأيدآ ؤسرك,0,بلضشه رغاىدا ؤسرك
اجؤفء نعزثا سفهأ,0,اجؤفء نعزثا سفها
اؤموسك وسإب دضغفذ,0,اؤموسك وساب دضغفذ
هةضاذئ معءج ثشئفى,0,ههضاذئ معءج ثشئفى
بغوآج ىوآدعم جحفسة,0,بغواج ىوادعم جحفسه
قرثئزخ ئبغعخ وذجصأ,0,قرثئزخ ئبغعخ وذجصا
اهثءةم مأنظ جىهذ,0,اهثءهم مانظ جىهذ
إيجؤح هشسصغ جرإء,0,اىجؤح هشسصغ جراء
حةؤظ إحجذث نذجر,0,حهؤظ احجذث نذجر
ضحعآجل حزأنؤ مزخل,0,ضحعاجل حزانؤ مزخل
مهثظءأ ياذةقر حنإب,0,مهثظءا ىاذهقر حناب
مذأسةف جأقآة كأغج,0,مذاسهف جاقاه كاغج
صىلزؤ ىدإعنآ ةيفس,0,صىلزؤ ىداعنا هىفس
ئآحف بضنلعف أرفةذ,0,ئاحف بضنلعف ارفهذ
ةذحأاو جئات ةكطآ,0,هذحااو جئات هكطا
صهودا دطرون كآضإ,0,صهودا دطرون كاضا
صضؤهئ غجثحإ طظاأع,0,صضؤهئ غجثحا طظااع
ةحثقفت ضعكظءق كبدخ,0,هحثقفت ضعكظءق كبدخ
ثوترأؤ فخنكذى إدعىا,0,ثوتراؤ فخنكذى ادعىا
جعلد اندت ىءدوح,0,جعلد اندت ىءدوح
شذبمض بئقم ىنعآء,0,شذبمض بئقم ىنعاء
إضآيز زيئظ منآب,0,اضاىز زىئظ مناب
شىرأح رقسب ةمغفش,0,شىراح رقسب همغفش
تارب يةزسخط آشحغق,0,تارب ىهزسخط اشحغق
ثعءز غةزآل إزجطى,0,ثعءز غهزال ازجطى
تةنض ؤمثا شتمط,0,تهنض ؤمثا شتمط
شىصضز ئآجسب اهبج,0,شىصضز ئاجسب اهبج
إؤكغضأ ظذجإ جسحظف,0,اؤكغضا ظذجا جسحظف
كثبظ اغوطفث حتإضص,0,كثبظ اغوطفث حتاضص
دإيحبن تاىدئ كمؤد,0,داىحبن تاىدئ كمؤد
دؤئغش يتدعر ؤخىجز,0,دؤئغش ىتدعر ؤخىجز
دىبتغؤ طىذة متجح,0,دىبتغؤ طىذه متجح
ظمصتزؤ بكذزه دؤزسء,0,ظمصتزؤ بكذزه دؤزسء
ىقهزع اهسكج كضؤىخ,0,ىقهزع اهسكج كضؤىخ
قئةآنز جيآرى سدعفض,0,قئهانز جىارى سدعفض
ضلئج ضدأتز وكةأق,0,ضلئج ضداتز وكهاق
هجظسؤع صخؤلثد آصوإؤ,0,هجظسؤع صخؤلثد اصواؤ
ظتلس ؤذكب ىبسفة,0,ظتلس ؤذكب ىبسفه
آغصةهق سقبءع ئجةنء,0,اغصههق سقبءع ئجهنء
دئثش فغشإ رعجي,0,دئثش فغشا رعجى
كذتءمو يكحصق مشغرذ,0,كذتءمو ىكحصق مشغرذ
هطإضح طؤثاقآ فثلس,0,هطاضح طؤثاقا فثلس
تظزعؤه قإخؤح يضةوغ,0,تظزعؤه قاخؤح ىضهوغ
ءغأح خأمربط لإيط,0,ءغاح خامربط لاىط
قآنأزط بنكز لهىئصء,0,قانازط بنكز لهىئصء
نشيؤ ضقإرع بلؤكجى,0,نشىؤ ضقارع بلؤكجى
يىتأخ هتشؤبد ئإيذد,0,ىىتاخ هتشؤبد ئاىذد
وإهةق ثئفغظن ؤفعتج,0,واههق ثئفغظن ؤفعتج
صكثذلس آيفكع ؤرزة,0,صكثذلس اىفكع ؤرزه
حىإثء رقزم ضجقاف,0,حىاثء رقزم ضجقاف
اأدقخن غىطا نعئطظخ,0,اادقخن غىطا نعئطظخ
ظقيل غإفاى غشوءرم,0,ظقىل غافاى غشوءرم
خعما غءقيم وةمل,0,خعما غءقىم وهمل
نزرظت عؤزءذ ءؤطي,0,نزرظت عؤزءذ ءؤطى
ءةآخإ ضىصي حثفسغر,0,ءهاخا ضىصى حثفسغر
جنفم حكتئقه إرئون,0,جنفم حكتئقه ارئون
فظاقي صزضبت ونظفبل,0,فظاقى صزضبت ونظفبل
عتؤوذس ةسشا ضئقمب,0,عتؤوذس هسشا ضئقمب
نلظمطر دئينح حآهدق,0,نلظمطر دئىنح حاهدق
خصدآح ةشوعهت خامنى,0,خصداح هشوعهت خامنى
ضظئسصع فصهثءن ءدةضقخ,0,ضظئسصع فصهثءن ءدهضقخ
ؤغآإ ضطءجقت ظءلضإ,0,ؤغاا ضطءجقت ظءلضا
عردوطس إسدث ىسلحز,0,عردوطس اسدث ىسلحز
زغاثءس بحثرنة ألإابح,0,زغاثءس بحثرنه الاابح
زاىةءر ئكىلن لءجهي,0,زاىهءر ئكىلن لءجهى
طغيصك شصلن وضبثحت,0,طغىصك شصلن وضبثحت
ءشىظيع سنزء زخفآ,0,ءشىظىع سنزء زخفا
بضسفهؤ قنثز لآزءدي,0,بضسفهؤ قنثز لازءدى
وزنى مئزةآه بآرص,0,وزنى مئزهاه بارص
ئجأهق نفكائ فاطذ,0,ئجاهق نفكائ فاطذ
ضءئو ضهةنإآ مضإك,0,ضءئو ضههناا مضاك
ظذخؤ هبذؤةو آأحةن,0,ظذخؤ هبذؤهو ااحهن
خآإئى زرخطجآ شرغظأ,0,خاائى زرخطجا شرغظا
ذفؤظو أتفآ تإنعث,0,ذفؤظو اتفا تانعث
دتءز نكفيمر قوعض,0,دتءز نكفىمر قوعض
دأعءي سإزونء لذآمش,0,داعءى سازونء لذامش
ضصخزؤ آضىظح إئصةدو,0,ضصخزؤ اضىظح ائصهدو
ذتهؤث طجقذك حبإا,0,ذتهؤث طجقذك حباا
فإرشذ مصةت ثإخصكة,0,فارشذ مصهت ثاخصكه
لمإص ظقطص غلهظآء,0,لماص ظقطص غلهظاء
سوئءذ أتيزق ءذشخه,0,سوئءذ اتىزق ءذشخه
ئضزةا عحان ثكيجد,0,ئضزها عحان ثكىجد
ظسانع طشمر ذكؤى,0,ظسانع طشمر ذكؤى
طىوس بؤصفعأ غسؤلإب,0,طىوس بؤصفعا غسؤلاب
لكبخإى سذئيل ضهآذئك,0,لكبخاى سذئىل ضهاذئك
مءىضةو ءزخفحآ حضهبش,0,مءىضهو ءزخفحا حضهبش
رءئاقه ةضئؤخ ئبءض,0,رءئاقه هضئؤخ ئبءض
إىقآ ىأحهس شلوكذة,0,اىقا ىاحهس شلوكذه
ذصضألة درجل آكوضحن,0,ذصضاله درجل اكوضحن
ثحقزذ دحذنئو ثءئتشض,0,ثحقزذ دحذنئو ثءئتشض
شظرد مرثزه تعلطمك,0,شظرد مرثزه تعلطمك
طسدأذ صإرلغ آسعكط,0,طسداذ صارلغ اسعكط
شحةث إسغى ضجيغ,0,شحهث اسغى ضجىغ
جإصو ةظيزحر ظبحك,0,جاصو هظىزحر ظبحك
نظةز كضغومق وجءغإ,0,نظهز كضغومق وجءغا
اشبط بجحه عؤضةنج,0,اشبط بجحه عؤضهنج
رزدآأ مليز شزءيإ,0,رزداا ملىز شزءىا
جمآع ذءةإم ئبدنمث,0,جماع ذءهام ئبدنمث
جومخؤت طعظآي خظغفبا,0,جومخؤت طعظاى خظغفبا
مةهب لئثبفت ازحسى,0,مههب لئثبفت ازحسى
ءنأإط قلاإو طأرلب,0,ءنااط قلااو طارلب
يعصذ صطغعذس ىرسإؤ,0,ىعصذ صطغعذس ىرساؤ
ذىخضمن مسىظوع إزكج,0,ذىخضمن مسىظوع ازكج
أإفرز ظمسكئ مرحص,0,اافرز ظمسكئ مرحص
سدمأغح سقغح ذهعدطك,0,سدماغح سقغح ذهعدطك
تعةبىش ئمضحيؤ جائفل,0,تعهبىش ئمضحىؤ جائفل
رصعلأ خسعنأ بحتصخ,0,رصعلا خسعنا بحتصخ
نصضدخم زيظنئا رخءلسظ,0,نصضدخم زىظنئا رخءلسظ
كطغوةل مءئطأ طنىث,0,كطغوهل مءئطا طنىث
هئرةل شإأسق غعئظ,0,هئرهل شااسق غعئظ
رفاطمه هخعق ءهئوط,0,رفاطمه هخعق ءهئوط
عهيقصك ثءتمأغ ئرازبآ,0,عهىقصك ثءتماغ ئرازبا
بصحغ ئىقش ثىإاأئ,0,بصحغ ئىقش ثىااائ
صندهإة ردمك بضآيسأ,0,صندهاه ردمك بضاىسا
آطنخغث سرقة ثيهاإ,0,اطنخغث سرقه ثىهاا
ظبؤط رالزص ئحإجضق,0,ظبؤط رالزص ئحاجضق
فتأظ ءطثصجا قىمإحل,0,فتاظ ءطثصجا قىماحل
كحعد جآنى غكوأةص,0,كحعد جانى غكواهص
صفئزى ئةكءجؤ نئىث,0,صفئزى ئهكءجؤ نئىث
قاحظخل يخضأعح ةإفذؤ,0,قاحظخل ىخضاعح هافذؤ
ؤوءشنئ زخرؤكا نةرتىظ,0,ؤوءشنئ زخرؤكا نهرتىظ
صاأو ضؤدم ةسآكمر,0,صااو ضؤدم هساكمر
ةوضآا ئفؤصحه سقةفح,0,هوضاا ئفؤصحه سقهفح
ظآخحىي ذغتثس آضجىغر,0,ظاخحىى ذغتثس اضجىغر
أطهرق حاظس بفصجث,0,اطهرق حاظس بفصجث
ثغمهءد خجؤإن مثضىئ,0,ثغمهءد خجؤان مثضىئ
ذشفس ىبأثخه وثأتا,0,ذشفس ىباثخه وثاتا
آصةيف هكفإسح ىأتةب,0,اصهىف هكفاسح ىاتهب
قئةط وةؤشس حئبم,0,قئهط وهؤشس حئبم
ءخقطآ طلةرت دضخظأئ,0,ءخقطا طلهرت دضخظائ
خآتشة لفزأقغ طءسص,0,خاتشه لفزاقغ طءسص
نأدتشث ثهفرصس ءكعلطو,0,نادتشث ثهفرصس ءكعلطو
خوجأ ذءتل جذئور,0,خوجا ذءتل جذئور
يةخى شصتجءخ هثمنذأ,0,ىهخى شصتجءخ هثمنذا
ذتحدء ثذقرأ ثبكن,0,ذتحدء ثذقرا ثبكن
أدىقث شيلئط ثفقس,0,ادىقث شىلئط ثفقس
دصىحه ثءظهطس هةنو,0,دصىحه ثءظهطس ههنو
فزحضس شخكض مخؤتآ,0,فزحضس شخكض مخؤتا
تعةفضق ةضكؤىل جسإةطا,0,تعهفضق هضكؤىل جساهطا
ضىجد نسجئذ طنإكب,0,ضىجد نسجئذ طناكب
بجثتل حبظنل خةاغد,0,بجثتل حبظنل خهاغد
صلثزؤ رآطصذ صئىرغذ,0,صلثزؤ راطصذ صئىرغذ
عبقسؤ أصظاو غصبئؤ,0,عبقسؤ اصظاو غصبئؤ
ةظحت لتءآ ثلحآر,0,هظحت لتءا ثلحار
ظأجشح بصقد تألب,0,ظاجشح بصقد تالب
فلئت كؤظهة طؤإج,0,فلئت كؤظهه طؤاج
قغشى خصثكبأ ىمذسغ,0,قغشى خصثكبا ىمذسغ
ئةضصإ ظثبدح رتيخ,0,ئهضصا ظثبدح رتىخ
محرا أءإف خةظءو,0,محرا اءاف خهظءو
جؤحظال رطئذمز دوضست,0,جؤحظال رطئذمز دوضست
آربعزه كشجذث ئطةس,0,اربعزه كشجذث ئطهس
بةنخ آتظىل ؤطازصأ,0,بهنخ اتظىل ؤطازصا
ىؤعبفد شلأنظ فخكذ,0,ىؤعبفد شلانظ فخكذ
بفراحط سىآحت دلعا,0,بفراحط سىاحت دلعا
طئزىنض كةشم ؤشىات,0,طئزىنض كهشم ؤشىات
ؤأةو سعكنخذ خءضبظآ,0,ؤاهو سعكنخذ خءضبظا
أىفشخ غأجك عليزمب,0,اىفشخ غاجك علىزمب
ؤخعح ؤعلزجض ذومجشؤ,0,ؤخعح ؤعلزجض ذومجشؤ
طءفظىإ فلغؤ ليىب,0,طءفظىا فلغؤ لىىب
ظيزاى بمىث سدؤطيه,0,ظىزاى بمىث سدؤطىه
شثذطىظ نضاص جنتةث,0,شثذطىظ نضاص جنتهث
إكزى زظهفنو قؤصن,0,اكزى زظهفنو قؤصن
حرفي غءئشث عحلف,0,حرفى غءئشث عحلف
